nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj,last_modified,resource_id
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50480001,,STE MERE EGLISE - Le Bourg,Voirie,2 rue 505e Airborne 50480 STE MERE EGLISE,50523,"[49.4095477,-1.3130607]",2,FRS50E504800012,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02545296597384,2017-11-10,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50420001,,TESSY SUR VIRE - Rue des Anciennes Halles,Voirie,Rue des Anciennes Halles 50420 TESSY SUR VIRE,50592,"[48.9734709,-1.0591078]",2,FRS50E504200012,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02522575903248,2016-10-14,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50031001,,BARNEVILLE CARTERET - Mairie,Voirie,2 place de la Mairie 50270 BARNEVILLE CARTERET,50031,"[49.3821883,-1.7554556]",2,FRS50E500310011,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02521273443065,2017-06-16,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50602001,,TOURLAVILLE - Algues,Voirie,313 rue des Algues 50110 TOURLAVILLE,50602,"[49.654175,-1.565538]",2,FRS50E506020012,,22,true,false,false,false,true,false,true,true,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02553979665208,2017-08-11,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50480001,,STE MERE EGLISE - Le Bourg,Voirie,2 rue 505e Airborne 50480 STE MERE EGLISE,50523,"[49.4095477,-1.3130607]",2,FRS50E504800011,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02545296597384,2017-11-10,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50570001,,LE MESNIL VIGOT - La Rivière de Haut,Voirie,D900 50570 LE MESNIL VIGOT,50325,"[49.1611428,-1.2819547]",2,FRS50E505700012,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02517221344601,2016-08-18,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50240001,,ST JAMES - Place du Vieux Presbytere,Voirie,Place du Vieux Presbytere 50240 ST JAMES,50487,"[48.523811,-1.320199]",2,FRS50E502400012,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02548480389469,2016-12-14,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50160001,,TORIGNY LES VILLES - ORANGERIE,Voirie,Place de l'Orangerie 50160 TORIGNY LES VILLES,50601,"[49.034503,-0.97762]",2,FRS50E501600011,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02526049127880,2020-07-29,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P501291,,CHERBOURG OCTEVILLE - René Cassin,Voirie,1 Place René Cassin 50100 CHERBOURG OCTEVILLE,50129,"[49.626574,-1.641399]",2,FRS50E5012912,,22,true,false,false,false,true,false,true,true,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02583791531610,2018-04-27,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P505651,,SARTILLY - aire de covoiturage,Voirie,Huche Pie 50530 SARTILLY,50565,"[48.760259,-1.4671269]",2,FRS50E5056512,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02514037552180,2018-02-07,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50560002,,GOUVILLE SUR MER - Crédit Mutuel,Voirie,Route de Coutances 50560 GOUVILLE SUR MER,50215,"[49.0965681,-1.5794053]",2,FRS50E505600021,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02522865338831,2016-10-20,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P505431,,SAINT QUENTIN SUR LE HOMME,Station dédiée à la recharge rapide,D103 50220 SAINT QUENTIN SUR LE HOMME,50543,"[48.649714,-1.347532]",3,FRS50E5054311,,43,false,true,false,false,false,false,true,true,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,50070867531067,2020-11-26,"Prise T2<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr, soit d'un TPE sans contact<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50292001,,MARIGNY - Rue du 8 Mai 45,Voirie,9 rue du Huit Mai 1945 50570 MARIGNY,50292,"[49.1000191,-1.2436855]",2,FRS50E502920011,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02562807451354,2017-11-22,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P504581,,ST COME DU MONT - Maison du Parc des Marais,Voirie,Village des Ponts Douves 50500 ST COME DU MONT,50458,"[49.3199395,-1.2645353]",2,FRS50E5045811,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02543125830068,2018-02-07,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50660001,,QUETTREVILLE SUR SIENNE - Salle des Fetes,Voirie,30 rue de la Roseraie 50660 QUETTREVILLE SUR SIENNE,50419,"[48.968137,-1.4689422]",2,FRS50E506600011,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02559334224347,2017-03-24,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50450002,,HAMBYE - Place de la Mairie,Voirie,3 place de la Bascule 50450 HAMBYE,50228,"[48.9483719,-1.2642285]",2,FRS50E504500022,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02504196742573,2017-01-04,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P501296,,CHERBOURG OCTEVILLE - Rue des Tribunaux,Voirie,2 Rue des Tribunaux 50100 CHERBOURG OCTEVILLE,50129,"[49.637993,-1.621794]",2,FRS50E5012962,,22,true,false,false,false,true,false,true,true,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02533574454819,2019-07-27,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50600002,,PARIGNY - le Pointon,Voirie,2 route de Milly 50600 PARIGNY,50391,"[48.60268,-1.0548212]",2,FRS50E506000021,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02570911648382,2017-02-17,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50484001,,ST HILAIRE DU HARCOUET - Eglise,Voirie,Place de la Motte 50600 ST HILAIRE DU HARCOUET,50484,"[48.5759106,-1.0907322]",2,FRS50E504840012,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02584949275066,2017-03-24,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50570001,,LE MESNIL VIGOT - La Rivière de Haut,Voirie,D900 50570 LE MESNIL VIGOT,50325,"[49.1611428,-1.2819547]",2,FRS50E505700011,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02517221344601,2016-08-18,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50800002,,VILLEDIEU LES POELES - La Gare,Voirie,Rue Jean Dévé 50800 VILLEDIEU LES POELES,50639,"[48.834159,-1.226381]",2,FRS50E508000022,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02517076626811,2016-09-30,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50890002,,CONDE SUR VIRE - Le Sault,Voirie,Route du Mesnil 50890 CONDE SUR VIRE,50139,"[49.0483967,-1.0025626]",2,FRS50E508900022,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02519826265083,2016-08-17,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
ST LO,215005026,hotel.ville@mairie-saint-lo.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P505021,,ST LO - Mersier,Voirie,Avenue des Hêtres 50000 ST LO,50502,"[49.111507,-1.069148]",2,FRS50E5050212,,22,true,true,false,false,false,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02501447103220,2017-01-11,"Prise T2-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
CHERBOURG EN COTENTIN,200056844,mairie@cherbourg.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P5012910,,CHERBOURG OCTEVILLE - Place Chantereyne,Voirie,Place Chantereyne 50100 CHERBOURG OCTEVILLE,50129,"[49.645317,-1.623855]",2,FRS50E50129102,,22,true,false,false,false,true,false,true,true,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02533429737077,2018-06-20,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50440001,,BEAUMONT HAGUE - Cyberbase,Voirie,Le Parc de la Mairie 50440 BEAUMONT HAGUE,50041,"[49.6621683,-1.8364845]",2,FRS50E504400012,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02532416713730,2016-01-20,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
SDEM50,255002883,sdem@sdem50.fr,Total marketing france,e-charge50@sdem50.fr,809107584,e-charge50,FRS50P50530001,,SARTILLY - Superette,Voirie,1 rue de l'Eglise 50530 SARTILLY,50565,"[48.752177,-1.4549578]",2,FRS50E505300012,,22,true,false,false,false,true,false,true,false,true,,Accès libre,false,24/7,Accessible mais non réservé PMR,Aucune restriction,false,Direct,02586107017430,2017-09-11,"Prise T3-EF<br>Service accessible<br>- aux abonnÃ©s disposant d'un badge de mobilitÃ© Ã©lectrique<br>- aux non abonnÃ©s disposant d'une carte bancaire, via le site www.e-charge50.fr<br>Informations disponibles sur le site www.e-charge50.fr'",2021-05-17,2021-05-28T16:57:36.114000,a22f7243-998a-4e8d-8322-b428040a4223
